#,单词,解释
2428,fearsome,/'fɪəs(ə)m//'fɪrsəm/ adj. 很可怕的;十分吓人的 副 词: fearsomely 名 词: fearsomeness
2429,feasible,/'fiːzɪb(ə)l//'fizəbl/ adj. 可行的；可能的；可实行的 名 词: feasibility or 副 词: feasibly
2430,feathered,"/'feðəd//'fɛðɚd/ adj. 有羽毛的,像鸟般飞得快的"
2431,featherweight,/'feðəweɪt//'fɛðɚwet/ - n. 羽量级拳击运动员 - 微不足道的人或物
2432,federalism,"/'fedərəlɪz(ə)m//'fɛdərəl,ɪzəm/ n. 联邦政治,联邦制度"
2433,federalist,/'fedərəlɪst//'fɛdərəlɪst/ 联邦制拥护者;北部联邦同盟盟员
2434,federated,ADJ 形容词 结成联邦的;结成联盟的
2435,feeble,"/'fiːb(ə)l//'fibl/ adj. 虚弱的, 衰弱的, 无力的 比较级: feebler, feeblest 名 词: feebleness 副 词: feebly"
2436,feign,"/feɪn//fen/ - vt. 假装；装作；捏造；想象 - vi. 假装；装作；作假；佯作 时 态: feigned, feigning, feigns"
2437,feisty,"/'faɪstɪ//ˈfaɪsti/ adj. 活跃的；好争吵的；烦躁不安的 比较级: feistier, feistiest 名 词: feistiness"
2438,fell,"/fel//fɛl/ - vt. 砍倒;打倒 - n. 一季所伐的木材 - 山；山岗 - 沼泽地；荒野 - 一举；一下子 时 态: felled, felling, fells 形容词: fellable 名 词: fellness..."
2439,fella,"/'felə/ n. 〈俚〉伙伴,伙计,小伙子"
2440,fellowship,"/'felə(ʊ)ʃɪp//'fɛloʃɪp/ - n. 团体, 协会 - 伙伴关系, 友谊 - 研究员职位 - 学术奖金"
2441,felony,/'felənɪ//'fɛləni/ n. [法]重罪
2442,femininity,"/ˌfemɪ'nɪnɪtɪ//'fɛmə'nɪnəti/ n. 妇女特质,柔弱性,温柔"
2443,feminism,/'femɪnɪz(ə)m//'fɛmənɪzəm/ n. 女权运动
2444,fen,/fen//fɛn/ n. (尤指英格兰东部的)沼泽地带
2445,fencing,/'fensɪŋ//'fɛnsɪŋ/ - n. 剑术；围墙；筑栅栏的材料 - v. 击剑；围住；避开（fence的ing形式）
2446,fend,"/fend//fɛnd/ - vt. & vi. 独立生活, 照料自己 - vt. 挡开, 避开 时 态: fended, fending, fends"
2447,fender,/'fendə//'fɛndɚ/ n. 防卫物；（汽车等的）挡泥板；（暖炉的）炉围；（船只的）碰垫
2448,fennel,/'fen(ə)l//'fɛnl/ n. 〈植〉茴香
2449,ferment,"/fə'ment//fɚ'mɛnt/ - n. 酵素；发酵；动乱 - vi. 发酵；动乱 - vt. 使发酵；使动乱；酝酿 时 态: fermented, fermenting, ferments 名 词: fermentability 形容词: fermentable..."
2450,fern,"/fɜːn//fɝn/ n. 羊齿植物, 蕨类植物 形容词: ferny"
2451,ferocious,"/fə'rəʊʃəs//fə'roʃəs/ adj. 凶猛的, 残忍的, 凶暴的 副 词: ferociously 名 词: ferociousness"
2452,ferocity,/fə'rɒsɪtɪ//fə'rɑsəti/ n. 凶猛；残忍；暴行
2453,ferret,"/'ferɪt//'fɛrɪt/ - vt. 驱出；搜出，查获；用雪貂猎取 - vi. 搜索，侦破 - n. 雪貂；白鼬；侦探 时 态: ferreted, ferreting, ferrets 名 词: ferreter 形容词: ferrety..."
2454,fertilize,"/'fɜːtɪlaɪz//'fɝtəlaɪz/ - vt. 施肥 - adj. 可施肥的;可受精的 - n. 施肥 时 态: fertilized, fertilizing, fertilizes 形容词: fertilizable"
2455,fervent,/'fɜːv(ə)nt//'fɝvənt/ adj. 强烈的；炽热的；热烈的；热心的 副 词: fervently 名 词: ferventness
2456,fervour,/ˈfɜ:və//'fɝvɚ/ n. 热情（等于fervor）
2457,fester,"/'festə//'fɛstɚ/ - vi. 溃烂；化脓 - vt. 使……溃烂；使……痛苦；使……恶化 - n. 脓疮，脓疱；溃烂 时 态: festered, festering, festers"
2458,festive,"/'festɪv//'fɛstɪv/ - adj. (宗教)节日的,适合于节日的 - adv. 节日地,适合于节日地 副 词: festively 名 词: festiveness"
2459,festivity,"/fe'stɪvɪtɪ//fɛ'stɪvəti/ n. 欢庆;庆祝活动,庆典"
2460,festoon,"/fe'stuːn//fɛ'stʊn/ n. 花彩(装饰) 时 态: festooned, festooning, festoons"
2461,fete,/feɪt//fet/ - n. 庆祝；节日；祭祀；游乐会 - vt. 宴请；招待 时 态: fetedalso fêted fetingfêting fetesfêtes
2462,fetish,/'fetɪʃ//'fɛtɪʃ/ n. 迷信；偶像；恋物（等于fetich）
2463,feud,"/fjuːd//fjʊd/ - n. 不和；封地；争执 - vi. 长期不和；长期争斗 时 态: feuded, feuding, feuds"
2464,feudal,/'fjuːd(ə)l//'fjudl/ adj. 封建的 副 词: feudally
2465,feverish,/'fiːv(ə)rɪʃ//'fivərɪʃ/ adj. 发热的；极度兴奋的 副 词: feverishly 名 词: feverishness
2466,fiancé,/'fi:ɑ:nsei/ n. 未婚夫
2467,fiancée,/'fiːɑːnseɪ/ n. 未婚妻
2468,fiasco,"/fɪ'æskəʊ//fɪ'æsko/ n. 彻底失败, 惨败"
2469,fickle,/'fɪk(ə)l//'fɪkl/ adj. 易变的；浮躁的；变幻无常的 名 词: fickleness 副 词: fickly
2470,fictional,/'fikʃənl// ˈfɪkʃənl../ adj. 虚构的;小说的
2471,fictitious,"/fɪk'tɪʃəs//fɪk'tɪʃəs/ adj. 假的, 虚构的, 编造的, 假设的, 假装的 副 词: fictitiously 名 词: fictitiousness"
2472,fiddle,"/'fɪd(ə)l//'fɪdl/ - n. 小提琴 - vi. 瞎搞；拉小提琴 - vt. 虚度时光；拉小提琴 时 态: fiddled, fiddling, fiddles 名 词: fiddler"
2473,fiddler,/'fɪdlə//'fɪdlɚ/ n. 拉提琴的人；小提琴手；骗子；游荡者
2474,fidelity,/fɪ'delɪtɪ//fɪ'dɛləti/ n. 保真度；忠诚；尽责；精确
2475,fielder,/'fiːldə//'fildɚ/ n. 外野手；外场员（等于fieldsman）
2476,fiery,"/'faɪərɪ//'faɪəri/ adj. 燃烧般的；热烈的，炽烈的；暴躁的 比较级: fierier, fieriest 副 词: fierily 名 词: fieriness 副 词: fiery"
2477,fig,/fɪg//fɪɡ/ - n. [植]无花果；无价值的东西；无花果树；少许，一些；服装 - vt. 打扮；使马跑快 FIGabbr. Floated Integrating Gyro 悬浮式积分陀螺
2478,figurative,"/'fɪg(ə)rətɪv//'fɪgərətɪv/ - adj. (用词上)形象的,比喻的 - adv. 形象地,比喻地 - n. 比喻 副 词: figuratively 名 词: figurativeness"
2479,figurehead,/'fɪgəhed//'fɪgjɚ'hɛd/ n. 挂名的首脑;傀儡
2480,filibuster,"/'fɪlɪbʌstə//'fɪlə'bʌstɚ/ - vt. 阻碍或延宕国会或其他立法机构通过提案 - vi. 掠夺 - n. 掠夺兵, 暴兵, 海盗 - (用冗长的发言)阻挠议事的议员; 会议妨碍行为 时 态: filibustered, filibustering, filibusters 名 词: filibusterer..."
2481,Filipino,/fili'pi:nəu/ n. 菲律宾人
2482,filler,/'fɪlə//'fɪlɚ/ n. （杂志等的）补白；装填者；装填物；充填器
2483,fillet,"/'fɪlɪt//fɪ'le/ n. 无骨的鱼或肉排 时 态: filleted, filleting, fillets"
2484,filling,/'fɪlɪŋ//'fɪlɪŋ/ - n. 馅 - 补牙的材料
2485,film star,n. 电影明星
2486,filming,/'filmiŋ/ - n. 摄影；拍摄；薄膜形成 - v. 以薄膜覆盖；拍摄（film的ing形式）
2487,film-maker,"/'fɪlm,meɪkə//ˈfɪlmˌmekɚ/ n. 电影摄制者"
2488,filth,/fɪlθ//fɪlθ/ - n. 污物 - 淫秽书籍、图片、电影等
2489,filthy,"/'fɪlθɪ//'fɪlθi/ - adj. 肮脏的;污秽的 - 下流的;淫秽的 比较级: filthier, filthiest 副 词: filthily 名 词: filthiness"
2490,finale,"/fɪ'nɑːlɪ//fɪ'næli/ n. 终曲,末乐章"
2491,finalist,/'faɪn(ə)lɪst//'faɪnəlɪst/ n. 参加决赛的选手
2492,finalize,"/'faɪn(ə)laɪz//'faɪnəlaɪz/ - vt. 定下来,定稿 - n. 定稿 时 态: finalized, finalizing, finalizes 名 词: finalization 名 词: finalizer"
2493,financier,/faɪ'nænsɪə//ˌfɪnən'sɪr/ n. 金融家
2494,finch,/fɪn(t)ʃ//fɪntʃ/ n. 雀科鸣鸟；雀类
2495,finder,/'faɪndə//'faɪndɚ/ n. 探测器
2496,finesse,"/fɪ'nes//fɪ'nɛs/ - n. 纤细；灵巧；策略 - vt. 巧妙处理；以偷牌方式先出 - vi. 偷牌；施展巧计 时 态: finessed, finessing, finesses"
2497,fingernail,/'fɪŋgəneɪl//'fɪŋɡɚnel/ n. 指甲
2498,fingerprint,"/'fɪŋgəprɪnt//'fɪŋɡɚprɪnt/ n. 指纹 时 态: fingerprinted, fingerprinting, fingerprints"
2499,fingertip,/'fiŋɡətip//ˈfɪŋɡɚˌtɪp/ - n. 指尖 - 手头有某物随时可供应用
2500,finite,/'faɪnaɪt//'faɪnaɪt/ - adj. 有限的；限定的 - n. 有限之物 副 词: finitely 名 词: finiteness
2501,Finn,/fin/ n. 芬兰人
2502,fir,/fɜː//fɝ/ n. 冷杉 FIRabbr. Facility Installation Review 设备安装检查 形容词: firry
2503,fire brigade,n. 消防队
2504,firearm,"/'faɪərɑːm//'faɪr'ɑrm/ n. 枪,武器"
2505,fireman,"/'faɪəmən//'faɪrmən/ - n. 消防队员 - 司炉工, 烧火工人"
2506,fireplace,/'faɪəpleɪs//'faɪɚples/ n. 壁炉
2507,firepower,/'faɪəpəʊə//'faɪɚpaʊɚ/ n. 火力
2508,firewood,/'faɪəwʊd//'faɪɚwʊd/ n. 木柴；柴火
2509,firework,/ˈfaɪəˌwɜ:k//'faɪɚwɝk/ n. 烟火；激烈情绪
2510,firsthand,"/'fɜːst'hænd//ˈfə..stˈhænd/ adj. & adv. (得自)直接来源的〔地〕 , 第一手的〔地〕 副 词: firsthand"
2511,firstly,/'fɜːs(t)lɪ//'fɝstli/ adv. 首先（主要用于列举条目、论点时）；第一
2512,first-rate,"/'fɜ:st'reɪt//'fɝst'ret / - adj. 第一流的,最佳的;最高级的 - 极好的,很棒的 - adv. 很好,极好"
2513,fitted,/'fɪtɪd//'fɪtɪd/ adj. 配备的
2514,fiver,/'faɪvə//'faɪvɚ/ n. 〈英·非正〉五镑钞票
2515,fizz,"/fɪz//fɪz/ vi. (液体,通常指饮料)起泡,发嘶嘶声 时 态: fizzed, fizzing, fizzes 形容词: fizzy"
2516,flagrant,/'fleɪgr(ə)nt//ˈfleɡrənt/ adj. 非常的；公然的；不能容忍的；恶名昭著的（名词flagrancy，副词flagrantly） 名 词: flagrancy or 副 词: flagrantly
2517,flagship,/'flægʃɪp//'flæɡʃɪp/ n. 旗舰；佼佼者；（作定语）一流
2518,flail,"/fleɪl//flel/ - vt. 用连枷打；打 - vi. 用连枷打；打 - n. 连枷（打谷物用的工具） 时 态: flailed, flailing, flails"
2519,flair,/fleə//flɛr/ n. 天资;天分；眼光;才华
2520,flak,/flæk//flæk/ n. [军]高射炮；谴责；抨击
2521,flake,"/fleɪk//flek/ - vi. 剥落；成片状剥落 - vt. 使…成薄片；将…剥落 - n. 小薄片；火花 时 态: flaked, flaking, flakes 名 词: flaker"
2522,flamboyant,"/flæm'bɒɪənt//flæm'bɔɪənt/ adj. (人或物)显眼的, 浮夸的, 炫耀的 名 词: flamboyance or 副 词: flamboyantly"
2523,flamenco,/flə'meŋkəʊ//flə'mɛŋko/ n. 弗拉曼柯舞曲(西班牙吉卜赛人的舞蹈)
2524,flaming,/'fleɪmɪŋ//'flemɪŋ/ - adj. 着火的;燃烧的 - 明亮的 副 词: flamingly
2525,flannel,/'flæn(ə)l//'flænl/ n. 法兰绒
2526,flare-up,/'flεər'ʌp/ n. 突然燃烧起来；骤燃（等于flare-up）
2527,flashback,/'flæʃbæk//'flæʃbæk/ n. (文学和电影中)闪回; 倒叙
2528,flashlight,/'flæʃlaɪt//'flæʃlaɪt/ n. 手电筒
2529,flashy,"/'flæʃɪ//ˈflæʃi/ adj. 闪光的；瞬间的；俗丽的；暴躁的 比较级: flashier, flashiest 副 词: flashily 名 词: flashiness"
2530,flask,/flɑːsk//flæsk/ n. 烧瓶；长颈瓶，细颈瓶；酒瓶，携带瓶
2531,flatten,"/'flæt(ə)n//ˈflætn../ - vt. 使……平坦；击败，摧毁 - vi. 变平；变单调 时 态: flattened, flattening, flattens 名 词: flattener"
2532,flatter,"/'flætə//'flætɚ/ - vt. 向…奉承; 阿谀 - 给以愉快的感觉 时 态: flattered, flattering, flatters 名 词: flatterer 副 词: flatteringly"
2533,flattered,"1. ADJ形容词 If you are flattered by something that has happened, you are pleased about it because it makes you feel important or special. [v-link ADJ]感到荣幸的 She was flattered by Roberto's long letter. 罗伯托的长信让她感到荣幸。..."
2534,flattering,"/'flætəriŋ/ adj. 谄媚的, 讨好的"
2535,flaunt,"/flɔːnt//flɔnt/ - vt. 炫耀；飘扬 - vi. 夸耀；飘扬 - n. 炫耀；飘扬；招展 时 态: flaunted, flaunting, flaunts 名 词: flaunter 副 词: flauntingly"
2536,flavoured,fla∙voured ( BrE ) ( NAmE fla∙vored ) /ˈfleɪvəd ; NAmE -vərd​/ adj. 1 -flavoured having the type of flavour mentioned 有…味道的 lemon-flavoured sweets/ candy 柠檬味糖果 2 having had flavour added to it 添加了味道的 flavoured yogurt 有添加味道的酸奶...
2537,flaw,"/flɔː//flɔ/ n. 缺点, 瑕疵, 缺陷 时 态: flawed, flawing, flaws 形容词: flawy"
2538,flawed,/flɔ:d//flɔd/ adj. 有缺陷的；有裂纹的；有瑕疵的
2539,flawless,/ˈflɔ:lɪs//'flɔləs/ adj. 无瑕疵的；完美的；无裂缝的 副 词: flawlessly 名 词: flawlessness
2540,flea,/fliː//fli/ - n. 跳蚤 - 爱财如命 - 没好气地(拒绝某人的要求)
2541,fleck,"/flek//flɛk/ - n. 斑点；微粒，小片 - vt. 使起斑点；使有斑驳 时 态: flecked, flecking, flecks"
2542,fledgling,/'fledʒlɪŋ//'flɛdʒlɪŋ/ - n. (刚学会飞的)幼鸟 - 无经验的人
2543,fleece,"/fliːs//flis/ - n. 羊毛，绒头织物；羊毛制的覆盖物 - vt. 剪下羊毛；欺诈，剥削 时 态: fleeced, fleecing, fleeces 名 词: fleecer"
2544,Fleet Street,/ˈfliːt striːt/ n. 舰队街，英国伦敦新闻界
2545,fleeting,/'fliːtɪŋ//ˈflitɪŋ/ - adj. 飞逝的；转瞬间的 - v. 迅速移动（fleet的ing形式） 副 词: fleetingly 名 词: fleetingness
2546,Flemish,"/ˈflemiʃ//ˈflɛmɪʃ/ - n. 佛兰德人[语] - adj. 佛兰德的,佛兰德人[语]的"
2547,flex,"/fleks//flɛks/ - vt. 折曲；使收缩 - vi. 弯曲；收缩 - n. 电线；屈曲；松紧带 - adj. 弹性工作制的 时 态: flexed, flexing, flexes"
2548,flicker,"/'flɪkə//'flɪkɚ/ vi. (通常指灯光)闪烁, 摇曳 时 态: flickered, flickering, flickers"
2549,flimsy,"/'flɪmzɪ//'flɪmzi/ - adj. 脆弱的；浅薄的；易损坏的；不周密的 - n. 薄纸；复写纸；打字纸 比较级: flimsier, flimsiest 副 词: flimsily 名 词: flimsiness..."
2550,flinch,"/'flɪn(t)ʃ//flɪntʃ/ - vi. 退缩；畏惧 - n. 退缩；畏惧 时 态: flinched, flinching, flinches 名 词: flincher 副 词: flinchingly"
2551,flirt,"/flɜːt//flɝt/ - vi. 调情；玩弄；轻率地对待；摆动 - vt. 挥动；忽然弹出 - n. 急扔；调情的人；卖弄风骚的人 时 态: flirted, flirting, flirts"
2552,flit,"/flɪt//flɪt/ vi. 轻快地掠过 时 态: flitted, flitting, flits 名 词: flitter"
2553,flog,"/flɒg//flɑɡ/ - vt. 多次重打;抽打;鞭打 - 出售 - 鞭策死马；作无用功；白费精力 - 滥用；使成为陈词滥调 - n. 鞭打 时 态: flogged, flogging, flogs 名 词: flogger..."
2554,flooding,/'flʌdɪŋ/ n. 泛滥
2555,floodlight,"/'flʌdlaɪt//'flʌdlaɪt/ n. 泛光灯 时 态: floodlighted, floodlit floodlighting, floodlights"
2556,flooring,/'flɔːrɪŋ//'flɔrɪŋ/ n. 铺地板的材料(如木板和瓷砖)
2557,floppy,"/'flɒpɪ//'flɑpi/ adj. 松软的;松弛下垂的 比较级: floppier, floppiest 副 词: floppily 名 词: floppiness"
2558,flora,/ˈflɔ:rə//ˈflɔrə/ n. (某地区或某时期的)植物群;植物区系; 植物志 Floran. 弗洛拉（女子名）
2559,floral,/'flɔːr(ə)l//'flɔrəl/ - adj. 用花做的 - 用花装饰的 副 词: florally
2560,flotation,/fləʊ'teɪʃ(ə)n//flo'teʃən/ n. (公开发行股票)开办新公司
2561,flout,"/flaʊt//flaʊt/ - n. 嘲笑；轻视；愚弄 - vt. 嘲笑；愚弄；藐视 - vi. 嘲笑；表示轻蔑 时 态: flouted, flouting, flouts 名 词: flouter 副 词: floutingly..."
2562,flowering,/'flaʊərɪŋ//'flaʊərɪŋ/ - n. 兴盛时期;成熟期 - adj. 开花的;有花的
2563,flu,/fluː//flu/ n. 流行性感冒; 流感
2564,fluctuate,"/'flʌktʃʊeɪt//'flʌktʃʊ'et/ vi. 波动, 涨落, 起伏 时 态: fluctuated, fluctuating, fluctuates 形容词: fluctuant 名 词: fluctuation"
2565,fluent,"/'fluːənt//'fluənt/ - adj. (说话、写作等)熟练的, 流畅的 - (说话、写作等)流利的 名 词: fluency 副 词: fluently"
2566,fluff,"/flʌf//flʌf/ - n. (毛毯等落下的)绒毛 - 未成功的尝试;错误;失误 - vt.&vi. (使)起毛；（使）变松 - 抖松，刷柔软(羽毛、毛皮、毛发等) 时 态: fluffed, fluffing, fluffs..."
2567,fluffy,"/'flʌfɪ//'flʌfi/ adj. 蓬松的；松软的；毛茸茸的；无内容的 比较级: fluffier, fluffiest 副 词: fluffily 名 词: fluffiness"
2568,fluke,/fluːk//fluk/ - n. 侥幸；锚爪；意外的挫折 - vt. 侥幸成功；意外受挫 - vi. 侥幸成功
2569,fluorescent,"/flʊə'res(ə)nt//ˌflɔ'rɛsnt/ adj. 荧光的, 发荧光的"
2570,fluoride,/'flʊəraɪd//'flɔraɪd/ n. [化]氟化物
2571,flurry,/'flʌrɪ//'flɝi/ - n. 慌张；疾风；飓风；骚动 - vt. 使恐慌；使激动 - vi. 慌张；激动
2572,flute,"/fluːt//flut/ - n. 长笛 - vt. 用长笛吹奏 - vi. 吹长笛 时 态: fluted, fluting, flutes 名 词: fluter 形容词: flutey or"
2573,flutter,"/'flʌtə//ˈflʌtɚ/ - vi. 飘动 - (心)快速跳动 - vt. & vi. 振翼, 拍翅膀 - n. 紧张, 激动不安 时 态: fluttered, fluttering, flutters 名 词: flutterer 形容词: fluttery..."
2574,flux,"/flʌks//flʌks/ n. 连续的改变;不稳定的状态 时 态: fluxed, fluxing, fluxes"
2575,flyer,/'flaɪə//'flaɪɚ/ n. 飞鸟；飞行物；飞跳；传单；[美俚]孤注一掷
2576,flying,/'flaɪɪŋ//'flaɪɪŋ/ - adj. 飞行的 - n. 飞行 - v. 飞（fly的ing形式）
2577,foal,"/fəʊl//fol/ - n. 驹（尤指一岁以下的马、驴、骡） - vi. （马等）生仔 - vt. （马等）生仔 时 态: foaled, foaling, foals"
2578,foam,"/fəʊm//fom/ - n. 泡沫；水沫；灭火泡沫 - vi. 起泡沫；吐白沫；起着泡沫流动 - vt. 使起泡沫；使成泡沫状物 时 态: foamed, foaming, foams"
2579,focal,/'fəʊk(ə)l//'fokl/ adj. 焦点的，在焦点上的；[医]灶的，病灶的 副 词: focally
2580,fodder,"/'fɒdə//'fɑdɚ/ - n. 草料, 饲料 - 炮灰 - 管自己的事;自己谋生 时 态: foddered, foddering, fodders"
2581,foe,"/fəʊ//fo/ n. 敌人, 仇敌"
2582,foetus,/'fiːtəs//'fitəs/ n. 胎儿
2583,foggy,"/'fɒgɪ//'fɔɡi/ adj. 有雾的；模糊的，朦胧的 比较级: foggier, foggiest 副 词: foggily 名 词: fogginess"
2584,folder,"/'fəʊldə//'foldɚ/ n. 文件夹,纸夹"
2585,foliage,/'fəʊlɪɪdʒ//'folɪɪdʒ/ n. 叶子（总称）；植物 形容词: foliaged
2586,folklore,/'fəʊklɔː//'foklɔr/ n. 民间传统;民间故事;民俗 形容词: folkloric 形容词: folklorish 名 词: folklorist 形容词: folkloristic
2587,follicle,/'fɒlɪk(ə)l//'fɑlɪkl/ n. 小囊；滤泡；卵泡
2588,follow on,继续; 随之发生
2589,follow-through,"/ˌfɔləu,θru://ˈfɑloˌθru/ n. 打球后手腕伸直的情形,完结"
2590,folly,/'fɒlɪ//'fɑli/ n. 愚蠢;蠢笨;愚蠢的行为、思想或做法
2591,food chain,食物链
2592,food poisoning,食物中毒
2593,food processor,食品加工机；食物处理机
2594,food stamp,n. 发给失业者或贫民的粮票
2595,foodstuff,/'fuːdstʌf//'fudstʌf/ n. 食物;食品
2596,footballing,foot∙ball∙ing /ˈfʊtbɔ:lɪŋ/ adj. [only before noun] ( BrE ) connected with the game of football ( soccer ) 足球的；与足球比赛有关的 footballing skills 足球技巧...
2597,foothills,/'futhilz/ 山麓丘陵
2598,foothold,/'fʊthəʊld//'fʊt'hold/ - n. 立足处(攀登时脚踩的地方) - (在事业等方面可以进一步发展的)稳固地位
2599,footing,"/'fʊtɪŋ//ˈfʊtɪŋ/ - n. 立足处,立足点 - 地位,基础"
2600,footnote,"/'fʊtnəʊt//'fʊt'not/ n. 脚注(列在一页末了的附注) 时 态: footnoted, footnoting, footnotes"
2601,footpath,/'fʊtpɑːθ//ˈfʊtˌpæθ/ n. 小路；人行道；小径
2602,footprint,"/'fʊtprɪnt//'fʊtprɪnt/ - n. (尤指软地上的)脚印,足迹;(地板上的)脚印,鞋印 - (建筑物或设备,尤指计算机)占用的空间 - (尤指来自卫星的)广播信号覆盖区..."
2603,footstep,/'fʊtstep//ˈfʊtˌstɛp/ n. 脚步声；脚步；足迹
2604,footwear,/'fʊtweə//'fʊtwɛr/ n. 鞋类
2605,forage,"/'fɒrɪdʒ//'fɔrɪdʒ/ - n. 饲料；草料；搜索 - vi. 搜寻粮草；搜寻 时 态: foraged, foraging, forages 名 词: forager"
2606,foray,"/'fɒreɪ//'fɔre/ - n. 突袭；侵略；攻击 - vi. 袭击 - vt. 劫掠 时 态: forayed, foraying, forays"
2607,forced,"/fɔːst//fɔrst/ adj. 强迫的,被迫的"
2608,forceful,/'fɔːsfʊl//ˈfɔrsfəl/ adj. 有说服力的；强有力的；坚强的 副 词: forcefully 名 词: forcefulness
2609,forcible,/'fɔːsɪb(ə)l//'fɔrsəbl/ adj. 强制的；有说服力的；强有力的；暴力的 名 词: forcibleness 副 词: forcibly
2610,ford,"/fɔ:d//fɔrd/ - n. 浅滩 - vi. 涉水而过 - vt. 徒涉；涉过 Ford - n. 福特(美国汽车制造者) - 福特汽车 时 态: forded, fording, fords 形容词: fordable"
2611,fore,"/fɔː/ - adj. 在前部的 - adv. 在前头, 朝前头"
2612,forearm,"/'fɔːrɑːm//fɔrˈɑrm/ - n. 前臂 - vt. 预先武装；准备 时 态: forearmed, forearming, forearms"
2613,forecaster,/'fɔrkæstɚ/ n. 预报员
2614,forefinger,/'fɔːfɪŋgə//'fɔrfɪŋɡɚ/ n. 食指
2615,forefront,/'fɔːfrʌnt//'fɔrfrʌnt/ - n. 最前部 - 位于最前列；成为领导力量
2616,foreground,"/'fɔːgraʊnd//ˈfɔrˌɡraʊnd/ - n. 前景 - 突出的地方, 最显著的位置"
2617,foreman,/'fɔːmən//'fɔrmən/ n. 领班；陪审团主席 名 词: foremanship
2618,foremost,"/'fɔːməʊst//'fɔr'most/ adj. 最著名的, 最重要的; 最好的; 主要的"
2619,forensic,/fɔ'rensik//fəˈrɛnsɪk/ adj. 辩论的；法院的；适于法庭的 副 词: forensically
2620,forerunner,"/'fɔːrʌnə//'fɔr'rʌnɚ/ - n. 先驱, 开路人 - 先兆, 前兆"
2621,foreseeable,/f ɔ:ˈsi:əbl//fɔr'siəbl/ - adj. 可预见到的 - 在可以预见的未来
2622,foresight,"/'fɔːsaɪt//'fɔrsaɪt/ n. 预见, 先见之明;深谋远虑 形容词: foresighted 副 词: foresightedly 名 词: foresightedness 形容词: foresightful"
2623,forestall,"/fɔː'stɔːl//fɔrˈstɔl/ vt. 先发制人, 预先阻止 时 态: forestalled, forestalling, forestalls 名 词: forestaller 名 词: forestallment"
2624,forestry,/'fɒrɪstrɪ//'fɔrɪstri/ n. 林学；林业；森林地
2625,forfeit,"/'fɔːfɪt//'fɔrfət/ - n. 罚金；没收物；丧失的东西 - adj. 因受罚而丧失的；被没收的 - vt. （因犯罪、失职、违约等）丧失（权利、名誉、生命等） 时 态: forfeited, forfeiting, forfeits 形容词: forfeitable 名 词: forfeiter..."
2626,forgery,/'fɔːdʒ(ə)rɪ//'fɔrdʒəri/ - n. 伪造 - 伪造的文件、签名等
2627,forgiveness,"/fə'gɪvnɪs//fɚ'ɡɪvnəs/ n. 原谅,宽恕,饶恕"
2628,forlorn,"/fə'lɔːn//fɚ'lɔrn/ - adj. 孤立无助的,凄凉的,被遗弃的 - 被弃置的,荒凉的 副 词: forlornly 名 词: forlornness"
2629,formality,"/fɔː'mælɪtɪ//fɔr'mæləti/ - n. 拘泥形式, 拘谨;遵守礼节 - 正式手续 - 形式上的措施"
2630,formalize,"/'fɔːm(ə)laɪz//'fɔrməlaɪz/ - vt. 使(协议、计划等)成书面文字形式 - 使成为正式; 使具有一定形式 时 态: formalized, formalizing, formalizes 形容词: formalizable 名 词: formalization 名 词: formalizer..."
2631,formative,"/'fɔːmətɪv//'fɔrmətɪv/ adj. (影响)形成〔构成, 发展〕的 副 词: formatively"
2632,formulation,/ˌf ɔ:mjʊˈleɪʃən//ˌfɔrmjə'leʃən/ - n. 公式化(的表述) - 规划;构想
2633,forsake,"/fə'seɪk//fɚ'sek/ vt. 放弃；断念 时 态: forsook forsaken forsaking, forsakes"
2634,forthright,"/'fɔːθraɪt//ˈfɔrθˌraɪt/ adj. 直率的, 直截了当的; 明确的 副 词: forthrightly 名 词: forthrightness"
2635,fortify,"/'fɔːtɪfaɪ//'fɔrtɪfaɪ/ - vt. 加强；（酒）的酒精含量；增强；设防于 - vi. 筑防御工事 时 态: fortified, fortifying, fortifies 形容词: fortifiable 名 词: fortifier 副 词: fortifyingly..."
2636,fortress,/'fɔːtrɪs//'fɔrtrəs/ - n. 要塞；堡垒 - vt. 筑要塞；以要塞防守
2637,founded,/'ɪl'faʊndɪd/ - adj. 有基础的 - v. 创立；建立（found的过去分词）
2638,founding,/'faʊndɪŋ/ - adj. 创办的；发起的 - v. 建造；铸造；以…为基础（found的ing形式） - n. 铸造；溶解
2639,foursome,/'fɔːs(ə)m//'fɔrsəm/ n. 两对; 四人一组
2640,fowl,/faʊl//faʊl/ - n. 鸟；家禽；飞禽 - vi. 打鸟；捕野禽 名 词: fowler
2641,foyer,/'fɒɪeɪ//'fɔɪɚ/ n. 门厅，休息室；大厅
2642,Fr,abbr. 法郎（franc） FRabbr. Failure Rate 故障率 Fr元素钫(francium)的符号
2643,fractional,"/'frækʃ(ə)n(ə)l//'frækʃənl/ - adj. 微不足道的, 极小的, 极少的 - 分数的;小数的 副 词: fractionally"
2644,fragrant,/'freɪgr(ə)nt//'fregrənt/ adj. 芳香的；愉快的 副 词: fragrantly
2645,frail,"/freɪl//frel/ - adj. 虚弱的；脆弱的 - n. 灯心草篓；少妇；少女 比较级: frailer, frailest 副 词: frailly 名 词: frailness"
